id,seller_pk,seller_status,seller_status_code,seller_rating,seller_date_registered,seller_date_contract_start,seller_distinguished
2,f_2,closed,closed.voluntary,NULL,1002672775,0,NULL
3,f_3,closed,closed.voluntary,NULL,968188744,0,NULL
4,f_4,closed,closed.voluntary,NULL,968188864,0,NULL
5,f_5,closed,closed.voluntary,NULL,968188976,0,NULL
6,f_6,closed,closed.voluntary,NULL,968189027,0,NULL
7,f_7,closed,closed.voluntary,NULL,968189078,0,NULL
8,f_8,closed,closed.voluntary,NULL,968189160,0,NULL
9,f_9,closed,closed.voluntary,NULL,968189237,0,NULL
10,f_10,closed,closed.voluntary,NULL,968189292,0,NULL
11,f_11,closed,closed.voluntary,NULL,968189427,0,NULL
12,f_12,closed,closed.voluntary,NULL,968189534,0,NULL
13,f_13,closed,closed.voluntary,NULL,968189621,0,NULL
14,f_14,closed,closed.voluntary,NULL,968189670,0,NULL
15,f_15,closed,closed.voluntary,NULL,968189709,0,NULL
16,f_16,closed,closed.voluntary,NULL,973013189,0,NULL
17,f_17,closed,closed.voluntary,NULL,973284150,0,NULL
18,f_18,closed,closed.voluntary,NULL,973284876,0,NULL
19,f_19,closed,closed.voluntary,NULL,973285324,0,NULL
20,f_20,closed,closed.voluntary,NULL,973285722,0,NULL
21,f_21,closed,closed.voluntary,NULL,973285763,0,NULL
22,f_22,closed,closed.voluntary,NULL,973634554,0,NULL
23,f_23,closed,closed.voluntary,NULL,973635068,0,NULL
24,f_24,closed,closed.voluntary,NULL,974133073,0,NULL
25,f_25,closed,closed.voluntary,NULL,974133192,0,NULL
26,f_26,closed,closed.voluntary,NULL,974133745,0,NULL
27,f_27,closed,closed.voluntary,NULL,974134029,0,NULL
28,f_28,closed,closed.voluntary,NULL,974134419,0,NULL
30,f_30,closed,closed.voluntary,NULL,974327310,0,NULL
31,f_31,closed,closed.voluntary,NULL,974423558,0,NULL
32,f_32,closed,closed.voluntary,NULL,974425282,0,NULL
33,f_33,closed,closed.voluntary,NULL,974473928,0,NULL
34,f_34,closed,closed.voluntary,NULL,974483107,0,NULL
35,f_35,closed,closed.voluntary,NULL,975100908,0,NULL
36,f_36,closed,closed.voluntary,NULL,975535165,0,NULL
37,f_37,closed,closed.voluntary,NULL,975711674,0,NULL
38,f_38,closed,closed.voluntary,NULL,975711961,0,NULL
39,f_39,closed,closed.voluntary,NULL,975712121,0,NULL
40,f_40,closed,closed.voluntary,NULL,975712221,0,NULL
41,f_41,closed,closed.voluntary,NULL,975712614,0,NULL
42,f_42,closed,closed.voluntary,NULL,975712784,0,NULL
43,f_43,closed,closed.voluntary,NULL,975712927,0,NULL
44,f_44,closed,closed.voluntary,NULL,976665727,0,NULL
45,f_45,closed,closed.voluntary,NULL,976665864,0,NULL
46,f_46,closed,closed.voluntary,NULL,976666075,0,NULL
47,f_47,closed,closed.voluntary,NULL,976666326,0,NULL
48,f_48,closed,closed.voluntary,NULL,976666438,0,NULL
49,f_49,closed,closed.voluntary,NULL,976666635,0,NULL
50,f_50,closed,closed.voluntary,NULL,977096862,0,NULL
51,f_51,closed,closed.voluntary,NULL,977178791,0,NULL
53,f_53,closed,closed.voluntary,NULL,977180264,0,NULL
54,f_54,closed,closed.voluntary,NULL,977268013,0,NULL
55,f_55,closed,closed.voluntary,NULL,977268214,0,NULL
56,f_56,closed,closed.voluntary,NULL,977268358,0,NULL
57,f_57,closed,closed.voluntary,NULL,979599464,0,NULL
58,f_58,closed,closed.voluntary,NULL,979600238,0,NULL
59,f_59,closed,closed.voluntary,NULL,979600419,0,NULL
60,f_60,closed,closed.voluntary,NULL,980206260,0,NULL
61,f_61,closed,closed.voluntary,NULL,980206686,0,NULL
62,f_62,closed,closed.voluntary,NULL,980206867,0,NULL
64,f_64,closed,closed.voluntary,NULL,980207097,0,NULL
65,f_65,closed,closed.voluntary,NULL,980207234,0,NULL
66,f_66,closed,closed.voluntary,NULL,980288833,0,NULL
67,f_67,closed,closed.voluntary,NULL,980540734,0,NULL
68,f_68,closed,closed.voluntary,NULL,980540980,0,NULL
69,f_69,closed,closed.voluntary,NULL,980541209,0,NULL
70,f_70,closed,closed.voluntary,NULL,980541385,0,NULL
71,f_71,closed,closed.voluntary,NULL,980546368,0,NULL
72,f_72,closed,closed.voluntary,NULL,980812590,0,NULL
73,f_73,closed,closed.voluntary,NULL,980812741,0,NULL
74,f_74,closed,closed.voluntary,NULL,980813737,0,NULL
75,f_75,closed,closed.voluntary,NULL,980906455,0,NULL
76,f_76,closed,closed.voluntary,NULL,981153629,0,NULL
77,f_77,closed,closed.voluntary,NULL,981153843,0,NULL
78,f_78,closed,closed.voluntary,NULL,981159281,0,NULL
79,f_79,closed,closed.voluntary,NULL,981159388,0,NULL
80,f_80,closed,closed.voluntary,NULL,981389721,0,NULL
82,f_82,closed,closed.voluntary,NULL,981390453,0,NULL
83,f_83,closed,closed.voluntary,NULL,981390468,0,NULL
84,f_84,closed,closed.voluntary,NULL,981390880,0,NULL
85,f_85,closed,closed.voluntary,NULL,981416543,0,NULL
86,f_86,closed,closed.voluntary,NULL,981481644,0,NULL
87,f_87,closed,closed.voluntary,NULL,981746256,0,NULL
88,f_88,closed,closed.voluntary,NULL,981746457,0,NULL
89,f_89,closed,closed.voluntary,NULL,981746474,0,NULL
90,f_90,closed,closed.voluntary,NULL,981747064,0,NULL
91,f_91,closed,closed.voluntary,NULL,981747660,0,NULL
92,f_92,closed,closed.voluntary,NULL,981748075,0,NULL
93,f_93,closed,closed.voluntary,NULL,981748252,0,NULL
94,f_94,closed,closed.voluntary,NULL,982082809,0,NULL
95,f_95,closed,closed.voluntary,NULL,982082950,0,NULL
96,f_96,closed,closed.voluntary,NULL,982099056,0,NULL
97,f_97,closed,closed.voluntary,NULL,982111135,0,NULL
98,f_98,closed,closed.voluntary,NULL,982362503,0,NULL
99,f_99,closed,closed.voluntary,NULL,982600296,0,NULL
100,f_100,closed,closed.voluntary,NULL,982600526,0,NULL
101,f_101,closed,closed.voluntary,NULL,982600712,0,NULL
102,f_102,closed,closed.voluntary,NULL,982600871,0,NULL
103,f_103,closed,closed.voluntary,NULL,982683992,0,NULL
104,f_104,closed,closed.voluntary,NULL,982685844,0,NULL
105,f_105,closed,closed.voluntary,NULL,982686063,0,NULL
106,f_106,closed,closed.voluntary,NULL,982686397,0,NULL
107,f_107,closed,closed.voluntary,NULL,982704523,0,NULL
108,f_108,closed,closed.voluntary,NULL,982794007,0,NULL
109,f_109,closed,closed.voluntary,NULL,982794196,0,NULL
110,f_110,closed,closed.voluntary,NULL,982954686,0,NULL
111,f_111,closed,closed.voluntary,NULL,983229310,0,NULL
112,f_112,closed,closed.voluntary,NULL,983229445,0,NULL
113,f_113,closed,closed.voluntary,NULL,983393930,0,NULL
114,f_114,closed,closed.voluntary,NULL,983394036,0,NULL
115,f_115,closed,closed.voluntary,NULL,983394359,0,NULL
116,f_116,closed,closed.voluntary,NULL,983895045,0,NULL
117,f_117,closed,closed.voluntary,NULL,983895156,0,NULL
118,f_118,closed,closed.voluntary,NULL,984167338,0,NULL
119,f_119,closed,closed.voluntary,NULL,984770449,0,NULL
120,f_120,closed,closed.voluntary,NULL,984770937,0,NULL
121,f_121,closed,closed.voluntary,NULL,985401113,0,NULL
122,f_122,closed,closed.voluntary,NULL,985401243,0,NULL
124,f_124,closed,closed.voluntary,NULL,985402036,0,NULL
125,f_125,closed,closed.voluntary,NULL,985979918,0,NULL
126,f_126,closed,closed.voluntary,NULL,985980082,0,NULL
127,f_127,closed,closed.voluntary,NULL,985980225,0,NULL
128,f_128,closed,closed.voluntary,NULL,986583704,0,NULL
129,f_129,closed,closed.voluntary,NULL,986583800,0,NULL
130,f_130,closed,closed.voluntary,NULL,986584034,0,NULL
131,f_131,closed,closed.voluntary,NULL,986855320,0,NULL
133,f_133,closed,closed.voluntary,NULL,987192254,0,NULL
134,f_134,closed,closed.voluntary,NULL,987194462,0,NULL
135,f_135,closed,closed.voluntary,NULL,987194727,0,NULL
136,f_136,closed,closed.voluntary,NULL,987714626,0,NULL
137,f_137,closed,closed.voluntary,NULL,987714850,0,NULL
138,f_138,closed,closed.voluntary,NULL,987798373,0,NULL
139,f_139,closed,closed.voluntary,NULL,987798567,0,NULL
140,f_140,closed,closed.voluntary,NULL,988069904,0,NULL
141,f_141,closed,closed.voluntary,NULL,988396232,0,NULL
142,f_142,closed,closed.voluntary,NULL,988396356,0,NULL
143,f_143,closed,closed.voluntary,NULL,988572585,0,NULL
144,f_144,closed,closed.voluntary,NULL,988573295,0,NULL
145,f_145,closed,closed.voluntary,NULL,988573846,0,NULL
146,f_146,closed,closed.voluntary,NULL,988574222,0,NULL
147,f_147,closed,closed.voluntary,NULL,988574414,0,NULL
148,f_148,closed,closed.voluntary,NULL,988663436,0,NULL
149,f_149,closed,closed.voluntary,NULL,989004361,0,NULL
150,f_150,closed,closed.voluntary,NULL,989004527,0,NULL
151,f_151,closed,closed.voluntary,NULL,989004800,0,NULL
153,f_153,closed,closed.voluntary,NULL,989005191,0,NULL
154,f_154,closed,closed.voluntary,NULL,989005317,0,NULL
157,f_157,closed,closed.voluntary,NULL,989362014,0,NULL
158,f_158,closed,closed.voluntary,NULL,989601993,0,NULL
159,f_159,closed,closed.voluntary,NULL,990546504,0,NULL
160,f_160,closed,closed.voluntary,NULL,990554436,0,NULL
161,f_161,closed,closed.voluntary,NULL,990818362,0,NULL
162,f_162,closed,closed.voluntary,NULL,991267302,0,NULL
163,f_163,closed,closed.voluntary,NULL,991267384,0,NULL
164,f_164,closed,closed.voluntary,NULL,991338533,0,NULL
165,f_165,closed,closed.voluntary,NULL,991424042,0,NULL
166,f_166,closed,closed.voluntary,NULL,991930700,0,NULL
167,f_167,closed,closed.voluntary,NULL,991930901,0,NULL
168,f_168,closed,closed.voluntary,NULL,991930973,0,NULL
169,f_169,closed,closed.voluntary,NULL,992115270,0,NULL
170,f_170,closed,closed.voluntary,NULL,992115350,0,NULL
171,f_171,closed,closed.voluntary,NULL,992294956,0,NULL
172,f_172,closed,closed.voluntary,NULL,992295209,0,NULL
173,f_173,closed,closed.voluntary,NULL,992295629,0,NULL
174,f_174,closed,closed.voluntary,NULL,992897419,0,NULL
175,f_175,closed,closed.voluntary,NULL,992897517,0,NULL
176,f_176,closed,closed.voluntary,NULL,992897633,0,NULL
178,f_178,closed,closed.voluntary,NULL,992897802,0,NULL
179,f_179,closed,closed.voluntary,NULL,992897911,0,NULL
180,f_180,closed,closed.voluntary,NULL,993159249,0,NULL
181,f_181,closed,closed.voluntary,NULL,993240446,0,NULL
182,f_182,closed,closed.voluntary,NULL,993240574,0,NULL
183,f_183,closed,closed.voluntary,NULL,994448800,0,NULL
184,f_184,closed,closed.voluntary,NULL,994448889,0,NULL
185,f_185,closed,closed.voluntary,NULL,994698452,0,NULL
186,f_186,closed,closed.voluntary,NULL,995049483,0,NULL
187,f_187,closed,closed.voluntary,NULL,995653031,0,NULL
188,f_188,closed,closed.voluntary,NULL,995653159,0,NULL
189,f_189,closed,closed.voluntary,NULL,995653526,0,NULL
190,f_190,closed,closed.voluntary,NULL,996007952,0,NULL
191,f_191,closed,closed.voluntary,NULL,996008092,0,NULL
192,f_192,closed,closed.voluntary,NULL,996008207,0,NULL
193,f_193,closed,closed.voluntary,NULL,996251970,0,NULL
194,f_194,closed,closed.voluntary,NULL,999282647,0,NULL
195,f_195,closed,closed.voluntary,NULL,999556983,0,NULL
196,f_196,closed,closed.voluntary,NULL,999557062,0,NULL
197,f_197,closed,closed.voluntary,NULL,999557181,0,NULL
198,f_198,closed,closed.voluntary,NULL,999557267,0,NULL
199,f_199,closed,closed.voluntary,NULL,1000157146,0,NULL
201,f_201,closed,closed.voluntary,NULL,1000163420,0,NULL
202,f_202,closed,closed.voluntary,NULL,1000493471,0,NULL
203,f_203,closed,closed.voluntary,NULL,1000493587,0,NULL
204,f_204,closed,closed.voluntary,NULL,1000853711,0,NULL
205,f_205,closed,closed.voluntary,NULL,1000929811,0,NULL
206,f_206,closed,closed.voluntary,NULL,1001435333,0,NULL
207,f_207,closed,closed.voluntary,NULL,1001435637,0,NULL
208,f_208,closed,closed.voluntary,NULL,1001435809,0,NULL
209,f_209,closed,closed.voluntary,NULL,1001436113,0,NULL
210,f_210,closed,closed.voluntary,NULL,1001440518,0,NULL
211,f_211,closed,closed.voluntary,NULL,1001440587,0,NULL
212,f_212,closed,closed.voluntary,NULL,1001946574,0,NULL
214,f_214,closed,closed.voluntary,NULL,1001946875,0,NULL
215,f_215,closed,closed.voluntary,NULL,1001947033,0,NULL
216,f_216,closed,closed.voluntary,NULL,1002211000,0,NULL
217,f_217,closed,closed.voluntary,NULL,1002573872,0,NULL
218,f_218,closed,closed.voluntary,NULL,1002574060,0,NULL
219,f_219,closed,closed.voluntary,NULL,1002574326,0,NULL
220,f_220,closed,closed.voluntary,NULL,1002574442,0,NULL
221,f_221,closed,closed.voluntary,NULL,1002574750,0,NULL
222,f_222,closed,closed.voluntary,NULL,1002660299,0,NULL
223,f_223,closed,closed.voluntary,NULL,1002660441,0,NULL
224,f_224,closed,closed.voluntary,NULL,1002660581,0,NULL
225,f_225,closed,closed.voluntary,NULL,1002660754,0,NULL
227,f_227,closed,closed.voluntary,NULL,1002832009,0,NULL
228,f_228,closed,closed.voluntary,NULL,1002920065,0,NULL
229,f_229,closed,closed.voluntary,NULL,1002920205,0,NULL
230,f_230,closed,closed.voluntary,NULL,1002920311,0,NULL
231,f_231,closed,closed.voluntary,NULL,1002920476,0,NULL
232,f_232,closed,closed.voluntary,NULL,1002920575,0,NULL
233,f_233,closed,closed.voluntary,NULL,1003257762,0,NULL
234,f_234,closed,closed.voluntary,NULL,1003861021,0,NULL
235,f_235,closed,closed.voluntary,NULL,1003861314,0,NULL
236,f_236,closed,closed.voluntary,NULL,1003862948,0,NULL
237,f_237,closed,closed.voluntary,NULL,1003863156,0,NULL
238,f_238,closed,closed.voluntary,NULL,1003863274,0,NULL
239,f_239,closed,closed.voluntary,NULL,1003936924,0,NULL
240,f_240,closed,closed.voluntary,NULL,1004130576,0,NULL
241,f_241,closed,closed.voluntary,NULL,1004130792,0,NULL
242,f_242,closed,closed.voluntary,NULL,1004131221,0,NULL
243,f_243,closed,closed.voluntary,NULL,1004131396,0,NULL
244,f_244,closed,closed.voluntary,NULL,1004131543,0,NULL
245,f_245,closed,closed.voluntary,NULL,1004479736,0,NULL
246,f_246,closed,closed.voluntary,NULL,1004479929,0,NULL
247,f_247,closed,closed.voluntary,NULL,1004480362,0,NULL
248,f_248,closed,closed.voluntary,NULL,1004491584,0,NULL
249,f_249,closed,closed.voluntary,NULL,1004567538,0,NULL
250,f_250,closed,closed.voluntary,NULL,1004743579,0,NULL
251,f_251,closed,closed.voluntary,NULL,1004743673,0,NULL
252,f_252,closed,closed.voluntary,NULL,1004744407,0,NULL
253,f_253,closed,closed.voluntary,NULL,1005070885,0,NULL
254,f_254,closed,closed.voluntary,NULL,1005071060,0,NULL
255,f_255,closed,closed.voluntary,NULL,1005071341,0,NULL
256,f_256,closed,closed.voluntary,NULL,1005071452,0,NULL
257,f_257,closed,closed.voluntary,NULL,1005071542,0,NULL
258,f_258,closed,closed.voluntary,NULL,1005071783,0,NULL
259,f_259,closed,closed.voluntary,NULL,1005072294,0,NULL
260,f_260,closed,closed.voluntary,NULL,1005081236,0,NULL
262,f_262,closed,closed.voluntary,NULL,1005081833,0,NULL
263,f_263,closed,closed.voluntary,NULL,1005081935,0,NULL
264,f_264,closed,closed.voluntary,NULL,1005082093,0,NULL
265,f_265,closed,closed.voluntary,NULL,1005156901,0,NULL
266,f_266,closed,closed.voluntary,NULL,1005158484,0,NULL
267,f_267,closed,closed.voluntary,NULL,1005260984,0,NULL
268,f_268,closed,closed.voluntary,NULL,1005577208,0,NULL
269,f_269,closed,closed.voluntary,NULL,1005579303,0,NULL
270,f_270,closed,closed.voluntary,NULL,1005702561,0,NULL
271,f_271,closed,closed.voluntary,NULL,1005755633,0,NULL
272,f_272,closed,closed.voluntary,NULL,1005768506,0,NULL
273,f_273,closed,closed.voluntary,NULL,1005772493,0,NULL
274,f_274,closed,closed.voluntary,NULL,1005780957,0,NULL
275,f_275,closed,closed.voluntary,NULL,1006212708,0,NULL
276,f_276,closed,closed.voluntary,NULL,1006213376,0,NULL
277,f_277,closed,closed.voluntary,NULL,1006213504,0,NULL
278,f_278,closed,closed.voluntary,NULL,1006213611,0,NULL
280,f_280,closed,closed.voluntary,NULL,1006214212,0,NULL
281,f_281,closed,closed.voluntary,NULL,1006214470,0,NULL
282,f_282,closed,closed.voluntary,NULL,1006214892,0,NULL
283,f_283,closed,closed.voluntary,NULL,1006215626,0,NULL
284,f_284,closed,closed.voluntary,NULL,1006877004,0,NULL
285,f_285,closed,closed.voluntary,NULL,1006878828,0,NULL
286,f_286,closed,closed.voluntary,NULL,1006879148,0,NULL
287,f_287,closed,closed.voluntary,NULL,1007154961,0,NULL
288,f_288,closed,closed.voluntary,NULL,1007155135,0,NULL
289,f_289,closed,closed.voluntary,NULL,1007497259,0,NULL
290,f_290,closed,closed.voluntary,NULL,1007497459,0,NULL
291,f_291,closed,closed.voluntary,NULL,1007497709,0,NULL
293,f_293,closed,closed.voluntary,NULL,1007763234,0,NULL
294,f_294,closed,closed.voluntary,NULL,1007763416,0,NULL
295,f_295,closed,closed.voluntary,NULL,1007763540,0,NULL
296,f_296,closed,closed.voluntary,NULL,1008637019,0,NULL
297,f_297,closed,closed.voluntary,NULL,1008693708,0,NULL
298,f_298,closed,closed.voluntary,NULL,1008700447,0,NULL
299,f_299,closed,closed.voluntary,NULL,1010417070,0,NULL
302,f_302,closed,closed.voluntary,NULL,1010418105,0,NULL
303,f_303,closed,closed.voluntary,NULL,1010418200,0,NULL
304,f_304,closed,closed.voluntary,NULL,1010418352,0,NULL
305,f_305,closed,closed.voluntary,NULL,1010784762,0,NULL
306,f_306,closed,closed.voluntary,NULL,1011130058,0,NULL
307,f_307,closed,closed.voluntary,NULL,1011130172,0,NULL
308,f_308,closed,closed.voluntary,NULL,1011130315,0,NULL
309,f_309,closed,closed.voluntary,NULL,1011130437,0,NULL
310,f_310,closed,closed.voluntary,NULL,1011130517,0,NULL
311,f_311,closed,closed.voluntary,NULL,1011130629,0,NULL
312,f_312,closed,closed.voluntary,NULL,1011134830,0,NULL
313,f_313,closed,closed.voluntary,NULL,1011214904,0,NULL
314,f_314,closed,closed.voluntary,NULL,1011734261,0,NULL
315,f_315,closed,closed.voluntary,NULL,1011734465,0,NULL
316,f_316,closed,closed.voluntary,NULL,1011803492,0,NULL
317,f_317,closed,closed.voluntary,NULL,1011803684,0,NULL
318,f_318,closed,closed.voluntary,NULL,1011803801,0,NULL
319,f_319,closed,closed.voluntary,NULL,1011803918,0,NULL
320,f_320,closed,closed.voluntary,NULL,1011997663,0,NULL
321,f_321,closed,closed.voluntary,NULL,1011997977,0,NULL
322,f_322,closed,closed.voluntary,NULL,1012348208,0,NULL
323,f_323,closed,closed.voluntary,NULL,1012414941,0,NULL
324,f_324,closed,closed.voluntary,NULL,1012867622,0,NULL
325,f_325,closed,closed.voluntary,NULL,1012944541,0,NULL
327,f_327,closed,closed.voluntary,NULL,1013113077,0,NULL
328,f_328,closed,closed.voluntary,NULL,1013121246,0,NULL
329,f_329,closed,closed.voluntary,NULL,1013195263,0,NULL
330,f_330,closed,closed.voluntary,NULL,1013546318,0,NULL
331,f_331,closed,closed.voluntary,NULL,1013546433,0,NULL
332,f_332,closed,closed.voluntary,NULL,1013546624,0,NULL
333,f_333,closed,closed.voluntary,NULL,1013546783,0,NULL
334,f_334,closed,closed.voluntary,NULL,1013613772,0,NULL
336,f_336,closed,closed.voluntary,NULL,1013614320,0,NULL
337,f_337,closed,closed.voluntary,NULL,1013614851,0,NULL
338,f_338,closed,closed.voluntary,NULL,1013640136,0,NULL
339,f_339,closed,closed.voluntary,NULL,1013645061,0,NULL
341,f_341,closed,closed.voluntary,NULL,1013714157,0,NULL
342,f_342,closed,closed.voluntary,NULL,1013804705,0,NULL
344,f_344,closed,closed.voluntary,NULL,1013805136,0,NULL
345,f_345,closed,closed.voluntary,NULL,1014406559,0,NULL
346,f_346,closed,closed.voluntary,NULL,1014649992,0,NULL
347,f_347,closed,closed.voluntary,NULL,1014650415,0,NULL
348,f_348,closed,closed.voluntary,NULL,1014829539,0,NULL
350,f_350,closed,closed.voluntary,NULL,1015014795,0,NULL
351,f_351,closed,closed.voluntary,NULL,1015428820,0,NULL
352,f_352,closed,closed.voluntary,NULL,1015430181,0,NULL
353,f_353,closed,closed.voluntary,NULL,1015633256,0,NULL
354,f_354,closed,closed.voluntary,NULL,1016038234,0,NULL
355,f_355,closed,closed.voluntary,NULL,1016040573,0,NULL
356,f_356,closed,closed.voluntary,NULL,1016219987,0,NULL
357,f_357,closed,closed.voluntary,NULL,1016220277,0,NULL
358,f_358,closed,closed.voluntary,NULL,1016220545,0,NULL
359,f_359,closed,closed.voluntary,NULL,1016220819,0,NULL
361,f_361,closed,closed.voluntary,NULL,1016238640,0,NULL
362,f_362,closed,closed.voluntary,NULL,1016238701,0,NULL
363,f_363,closed,closed.voluntary,NULL,1016238985,0,NULL
364,f_364,closed,closed.voluntary,NULL,1016239527,0,NULL
365,f_365,closed,closed.voluntary,NULL,1016638656,0,NULL
366,f_366,closed,closed.voluntary,NULL,1017443065,0,NULL
367,f_367,closed,closed.voluntary,NULL,1018031159,0,NULL
368,f_368,closed,closed.voluntary,NULL,1018031455,0,NULL
369,f_369,closed,closed.voluntary,NULL,1018031719,0,NULL
370,f_370,closed,closed.voluntary,NULL,1018034635,0,NULL
371,f_371,closed,closed.voluntary,NULL,1018037173,0,NULL
372,f_372,closed,closed.voluntary,NULL,1018643953,0,NULL
373,f_373,closed,closed.voluntary,NULL,1018644573,0,NULL
374,f_374,closed,closed.voluntary,NULL,1018646061,0,NULL
375,f_375,closed,closed.voluntary,NULL,1019251796,0,NULL
376,f_376,closed,closed.voluntary,NULL,1019252227,0,NULL
377,f_377,closed,closed.voluntary,NULL,1019747438,0,NULL
378,f_378,closed,closed.involuntary,NULL,1019751299,0,NULL
379,f_379,closed,closed.voluntary,NULL,1019848512,0,NULL
380,f_380,closed,closed.voluntary,NULL,1019857855,0,NULL
381,f_381,closed,closed.voluntary,NULL,1019859721,0,NULL
382,f_382,closed,closed.voluntary,NULL,1020087952,0,NULL
383,f_383,closed,closed.voluntary,NULL,1020695379,0,NULL
384,f_384,closed,closed.voluntary,NULL,1020696461,0,NULL
385,f_385,closed,closed.voluntary,NULL,1020697745,0,NULL
386,f_386,closed,closed.voluntary,NULL,1020723881,0,NULL
387,f_387,closed,closed.voluntary,NULL,1021067500,0,NULL
388,f_388,closed,closed.voluntary,NULL,1021067735,0,NULL
389,f_389,closed,closed.voluntary,NULL,1021491345,0,NULL
390,f_390,closed,closed.voluntary,NULL,1021660697,0,NULL
393,f_393,closed,closed.voluntary,NULL,1022016734,0,NULL
394,f_394,closed,closed.voluntary,NULL,1022077982,0,NULL
395,f_395,closed,closed.voluntary,NULL,1022099645,0,NULL
397,f_397,closed,closed.voluntary,NULL,1022271081,0,NULL
398,f_398,closed,closed.voluntary,NULL,1022454788,0,NULL
399,f_399,closed,closed.voluntary,NULL,1022686501,0,NULL
400,f_400,closed,closed.voluntary,NULL,1022702258,0,NULL
401,f_401,closed,closed.voluntary,NULL,1022707595,0,NULL
402,f_402,closed,closed.voluntary,NULL,1023229523,0,NULL
405,f_405,closed,closed.voluntary,NULL,1023292005,0,NULL
406,f_406,closed,closed.voluntary,NULL,1023292105,0,NULL
407,f_407,closed,closed.voluntary,NULL,1023292251,0,NULL
408,f_408,closed,closed.voluntary,NULL,1023292441,0,NULL
409,f_409,closed,closed.voluntary,NULL,1023292744,0,NULL
410,f_410,closed,closed.voluntary,NULL,1023293433,0,NULL
411,f_411,closed,closed.voluntary,NULL,1024089131,0,NULL
412,f_412,closed,closed.voluntary,NULL,1024089903,0,NULL
413,f_413,closed,closed.voluntary,NULL,1025293602,0,NULL
414,f_414,closed,closed.voluntary,NULL,1025294090,0,NULL
415,f_415,closed,closed.voluntary,NULL,1025572054,0,NULL
416,f_416,closed,closed.voluntary,NULL,1025634191,0,NULL
417,f_417,closed,closed.voluntary,NULL,1025822645,0,NULL
418,f_418,closed,closed.voluntary,NULL,1025822908,0,NULL
419,f_419,closed,closed.voluntary,NULL,1026231520,0,NULL
420,f_420,closed,closed.voluntary,NULL,1026329229,0,NULL
421,f_421,closed,closed.voluntary,NULL,1027105220,0,NULL
423,f_423,closed,closed.voluntary,NULL,1027972176,0,NULL
425,f_425,closed,closed.voluntary,NULL,1031337765,0,NULL
426,f_426,closed,closed.voluntary,NULL,1031338686,0,NULL
427,f_427,closed,closed.voluntary,NULL,1031343449,0,NULL
428,f_428,closed,closed.voluntary,NULL,1032210452,0,NULL
429,f_429,closed,closed.voluntary,NULL,1032274753,0,NULL
430,f_430,closed,closed.voluntary,NULL,1032557541,0,NULL
431,f_431,closed,closed.voluntary,NULL,1032557949,0,NULL
432,f_432,closed,closed.voluntary,NULL,1033395747,0,NULL
433,f_433,closed,closed.voluntary,NULL,1033418068,0,NULL
435,f_435,closed,closed.voluntary,NULL,1033482112,0,NULL
436,f_436,closed,closed.voluntary,NULL,1034002490,0,NULL
437,f_437,closed,closed.voluntary,NULL,1034003088,0,NULL
438,f_438,closed,closed.voluntary,NULL,1034003425,0,NULL
439,f_439,closed,closed.voluntary,NULL,1034003809,0,NULL
440,f_440,closed,closed.voluntary,NULL,1034005257,0,NULL
441,f_441,closed,closed.voluntary,NULL,1034027443,0,NULL
442,f_442,closed,closed.voluntary,NULL,1034196356,0,NULL
443,f_443,closed,closed.voluntary,NULL,1034608913,0,NULL
444,f_444,closed,closed.voluntary,NULL,1034694530,0,NULL
445,f_445,closed,closed.voluntary,NULL,1034694904,0,NULL
446,f_446,closed,closed.voluntary,NULL,1034976145,0,NULL
447,f_447,closed,closed.voluntary,NULL,1034976359,0,NULL
448,f_448,closed,closed.voluntary,NULL,1035238921,0,NULL
449,f_449,closed,closed.voluntary,NULL,1035901829,0,NULL
450,f_450,closed,closed.voluntary,NULL,1035977864,0,NULL
451,f_451,closed,closed.voluntary,NULL,1036493105,0,NULL
452,f_452,closed,closed.voluntary,NULL,1036497257,0,NULL
453,f_453,closed,closed.voluntary,NULL,1037095910,0,NULL
454,f_454,closed,closed.voluntary,NULL,1037619194,0,NULL
455,f_455,closed,closed.voluntary,NULL,1037619325,0,NULL
456,f_456,closed,closed.voluntary,NULL,1037638751,0,NULL
457,f_457,closed,closed.voluntary,NULL,1038500155,0,NULL
458,f_458,closed,closed.voluntary,NULL,1038582456,0,NULL
459,f_459,closed,closed.voluntary,NULL,1038583231,0,NULL
460,f_460,closed,closed.voluntary,NULL,1038837658,0,NULL
461,f_461,closed,closed.voluntary,NULL,1039188145,0,NULL
462,f_462,closed,closed.voluntary,NULL,1039539184,0,NULL
464,f_464,closed,closed.voluntary,NULL,1042471624,0,NULL
465,f_465,closed,closed.voluntary,NULL,1042471817,0,NULL
466,f_466,closed,closed.voluntary,NULL,1042537176,0,NULL
467,f_467,closed,closed.voluntary,NULL,1042537485,0,NULL
468,f_468,closed,closed.voluntary,NULL,1042538354,0,NULL
469,f_469,closed,closed.voluntary,NULL,1042732836,0,NULL
470,f_470,closed,closed.voluntary,NULL,1042733005,0,NULL
471,f_471,closed,closed.voluntary,NULL,1043070915,0,NULL
472,f_472,closed,closed.voluntary,NULL,1043071577,0,NULL
473,f_473,closed,closed.voluntary,NULL,1043081532,0,NULL
474,f_474,closed,closed.voluntary,NULL,1043144370,0,NULL
475,f_475,closed,closed.voluntary,NULL,1043684023,0,NULL
