id,seller_pk,address_id,address_status,address_type
39425223,a_5033,56731823,ACTIVE,SELLER_SHIPPING
39425263,a_5033,56731823,ACTIVE,SELLER_DEFAULT
39270271,a_504,56667551,ACTIVE,SELLER_BILLING
39283061,a_504,56680811,ACTIVE,SELLER_PAY
39383053,a_504,56717633,ACTIVE,SELLER_SHIPPING
39383103,a_504,56717633,ACTIVE,SELLER_DEFAULT
39210003,a_5043,56606503,ACTIVE,SELLER_BILLING
39425293,a_5043,56731843,ACTIVE,SELLER_SHIPPING
39425323,a_5043,56731843,ACTIVE,SELLER_DEFAULT
39210013,a_5053,56606513,ACTIVE,SELLER_BILLING
39425353,a_5053,56731863,ACTIVE,SELLER_SHIPPING
39425383,a_5053,56731863,ACTIVE,SELLER_DEFAULT
39383143,a_506,56717663,ACTIVE,SELLER_SHIPPING
39383193,a_506,56717663,ACTIVE,SELLER_DEFAULT
39532963,a_506,56778083,ACTIVE,SELLER_BILLING
39547313,a_506,56792453,ACTIVE,SELLER_PAY
39210023,a_5063,56606523,ACTIVE,SELLER_BILLING
39425413,a_5063,56731883,ACTIVE,SELLER_SHIPPING
39425443,a_5063,56731883,ACTIVE,SELLER_DEFAULT
39271711,a_5073,56668991,ACTIVE,SELLER_BILLING
39425483,a_5073,56731903,ACTIVE,SELLER_SHIPPING
39425503,a_5073,56731903,ACTIVE,SELLER_DEFAULT
39207863,a_508,56604363,ACTIVE,SELLER_BILLING
39240973,a_508,56637543,ACTIVE,SELLER_PAY
39383233,a_508,56717693,ACTIVE,SELLER_SHIPPING
39383293,a_508,56717693,ACTIVE,SELLER_DEFAULT
39210043,a_5083,56606543,ACTIVE,SELLER_BILLING
39425533,a_5083,56731923,ACTIVE,SELLER_SHIPPING
39425563,a_5083,56731923,ACTIVE,SELLER_DEFAULT
39271721,a_5093,56669001,ACTIVE,SELLER_BILLING
39425603,a_5093,56731943,ACTIVE,SELLER_SHIPPING
39425623,a_5093,56731943,ACTIVE,SELLER_DEFAULT
39269471,a_51,56666571,ACTIVE,SELLER_BILLING
39282221,a_51,56679971,ACTIVE,SELLER_PAY
39353923,a_51,56706123,ACTIVE,SELLER_SHIPPING
39353963,a_51,56706123,ACTIVE,SELLER_DEFAULT
39383333,a_510,56717733,ACTIVE,SELLER_SHIPPING
39383383,a_510,56717733,ACTIVE,SELLER_DEFAULT
39532973,a_510,56778093,ACTIVE,SELLER_BILLING
39547323,a_510,56792463,ACTIVE,SELLER_PAY
39425663,a_5103,56731963,ACTIVE,SELLER_SHIPPING
39425683,a_5103,56731963,ACTIVE,SELLER_DEFAULT
183289842,a_5103,123969262,ACTIVE,SELLER_PAY
39425713,a_5113,56731983,ACTIVE,SELLER_SHIPPING
39425743,a_5113,56731983,ACTIVE,SELLER_DEFAULT
39270281,a_512,56667561,ACTIVE,SELLER_BILLING
39283071,a_512,56680821,ACTIVE,SELLER_PAY
39383423,a_512,56717763,ACTIVE,SELLER_SHIPPING
39383473,a_512,56717763,ACTIVE,SELLER_DEFAULT
39210063,a_5123,56606563,ACTIVE,SELLER_BILLING
39425773,a_5123,56732003,ACTIVE,SELLER_SHIPPING
39425803,a_5123,56732003,ACTIVE,SELLER_DEFAULT
39425823,a_5133,56732023,ACTIVE,SELLER_SHIPPING
39425863,a_5133,56732023,ACTIVE,SELLER_DEFAULT
39270291,a_514,56667571,ACTIVE,SELLER_BILLING
39283081,a_514,56680831,ACTIVE,SELLER_PAY
39383513,a_514,56717793,ACTIVE,SELLER_SHIPPING
39383553,a_514,56717793,ACTIVE,SELLER_DEFAULT
39425893,a_5143,56732043,ACTIVE,SELLER_SHIPPING
39425923,a_5143,56732043,ACTIVE,SELLER_DEFAULT
39210073,a_5153,56606573,ACTIVE,SELLER_BILLING
39425953,a_5153,56732063,ACTIVE,SELLER_SHIPPING
168089292,a_5153,113236052,ACTIVE,SELLER_DEFAULT
39383613,a_516,56717823,ACTIVE,SELLER_SHIPPING
39383653,a_516,56717823,ACTIVE,SELLER_DEFAULT
39532983,a_516,56778103,ACTIVE,SELLER_BILLING
39547333,a_516,56792473,ACTIVE,SELLER_PAY
39271731,a_5163,56669011,ACTIVE,SELLER_BILLING
39426003,a_5163,56732083,ACTIVE,SELLER_SHIPPING
39426043,a_5163,56732083,ACTIVE,SELLER_DEFAULT
39426073,a_5173,56732103,ACTIVE,SELLER_SHIPPING
39426103,a_5173,56732103,ACTIVE,SELLER_DEFAULT
39283091,a_518,56680841,ACTIVE,SELLER_PAY
39383713,a_518,56717853,ACTIVE,SELLER_SHIPPING
39383743,a_518,56717853,ACTIVE,SELLER_DEFAULT
39210093,a_5183,56606593,ACTIVE,SELLER_BILLING
39426123,a_5183,56732123,ACTIVE,SELLER_SHIPPING
39426163,a_5183,56732123,ACTIVE,SELLER_DEFAULT
39271741,a_5193,56669021,ACTIVE,SELLER_BILLING
39426193,a_5193,56732143,ACTIVE,SELLER_SHIPPING
39426223,a_5193,56732143,ACTIVE,SELLER_DEFAULT
39354013,a_52,56706153,ACTIVE,SELLER_SHIPPING
39354053,a_52,56706153,ACTIVE,SELLER_DEFAULT
39532033,a_52,56777153,ACTIVE,SELLER_BILLING
39546163,a_52,56791303,ACTIVE,SELLER_PAY
39383803,a_520,56717883,ACTIVE,SELLER_SHIPPING
39383843,a_520,56717883,ACTIVE,SELLER_DEFAULT
39532993,a_520,56778113,ACTIVE,SELLER_BILLING
39547343,a_520,56792483,ACTIVE,SELLER_PAY
39426253,a_5203,56732163,ACTIVE,SELLER_SHIPPING
39426283,a_5203,56732163,ACTIVE,SELLER_DEFAULT
39534593,a_5203,56779713,ACTIVE,SELLER_BILLING
39210113,a_5213,56606613,ACTIVE,SELLER_BILLING
39426313,a_5213,56732183,ACTIVE,SELLER_SHIPPING
39426343,a_5213,56732183,ACTIVE,SELLER_DEFAULT
39383893,a_522,56717913,ACTIVE,SELLER_SHIPPING
39383943,a_522,56717913,ACTIVE,SELLER_DEFAULT
39533003,a_522,56778123,ACTIVE,SELLER_BILLING
39547353,a_522,56792493,ACTIVE,SELLER_PAY
39271751,a_5223,56669031,ACTIVE,SELLER_BILLING
39426373,a_5223,56732203,ACTIVE,SELLER_SHIPPING
39426403,a_5223,56732203,ACTIVE,SELLER_DEFAULT
39426423,a_5233,56732223,ACTIVE,SELLER_SHIPPING
39426463,a_5233,56732223,ACTIVE,SELLER_DEFAULT
39207893,a_524,56604393,ACTIVE,SELLER_BILLING
39383983,a_524,56717943,ACTIVE,SELLER_SHIPPING
39384033,a_524,56717943,ACTIVE,SELLER_DEFAULT
39210133,a_5243,56606633,ACTIVE,SELLER_BILLING
39426493,a_5243,56732243,ACTIVE,SELLER_SHIPPING
39426523,a_5243,56732243,ACTIVE,SELLER_DEFAULT
39426553,a_5253,56732263,ACTIVE,SELLER_SHIPPING
39426583,a_5253,56732263,ACTIVE,SELLER_DEFAULT
39534603,a_5253,56779723,ACTIVE,SELLER_BILLING
39384083,a_526,56717983,ACTIVE,SELLER_SHIPPING
39384133,a_526,56717983,ACTIVE,SELLER_DEFAULT
39533013,a_526,56778133,ACTIVE,SELLER_BILLING
39547363,a_526,56792503,ACTIVE,SELLER_PAY
39426613,a_5263,56732283,ACTIVE,SELLER_SHIPPING
39426643,a_5263,56732283,ACTIVE,SELLER_DEFAULT
39426673,a_5273,56732303,ACTIVE,SELLER_SHIPPING
39426703,a_5273,56732303,ACTIVE,SELLER_DEFAULT
39384173,a_528,56718013,ACTIVE,SELLER_SHIPPING
39384223,a_528,56718013,ACTIVE,SELLER_DEFAULT
39210143,a_5283,56606643,ACTIVE,SELLER_BILLING
39242933,a_5283,56639513,ACTIVE,SELLER_PAY
39426733,a_5283,56732323,ACTIVE,SELLER_SHIPPING
39426763,a_5283,56732323,ACTIVE,SELLER_DEFAULT
39426783,a_5293,56732343,ACTIVE,SELLER_SHIPPING
39426823,a_5293,56732343,ACTIVE,SELLER_DEFAULT
39354103,a_53,56706183,ACTIVE,SELLER_SHIPPING
39354133,a_53,56706183,ACTIVE,SELLER_DEFAULT
39546173,a_53,56791313,ACTIVE,SELLER_PAY
39384273,a_530,56718043,ACTIVE,SELLER_SHIPPING
39384313,a_530,56718043,ACTIVE,SELLER_DEFAULT
39271761,a_5303,56669041,ACTIVE,SELLER_BILLING
39426853,a_5303,56732363,ACTIVE,SELLER_SHIPPING
39426883,a_5303,56732363,ACTIVE,SELLER_DEFAULT
39426913,a_5313,56732383,ACTIVE,SELLER_SHIPPING
39426943,a_5313,56732383,ACTIVE,SELLER_DEFAULT
39384373,a_532,56718073,ACTIVE,SELLER_SHIPPING
39384403,a_532,56718073,ACTIVE,SELLER_DEFAULT
39284441,a_5323,56682191,ACTIVE,SELLER_PAY
39426973,a_5323,56732403,ACTIVE,SELLER_SHIPPING
39427003,a_5323,56732403,ACTIVE,SELLER_DEFAULT
39210163,a_5333,56606663,ACTIVE,SELLER_BILLING
39427033,a_5333,56732423,ACTIVE,SELLER_SHIPPING
39427063,a_5333,56732423,ACTIVE,SELLER_DEFAULT
39384463,a_534,56718103,ACTIVE,SELLER_SHIPPING
39384503,a_534,56718103,ACTIVE,SELLER_DEFAULT
39533023,a_534,56778143,ACTIVE,SELLER_BILLING
39547373,a_534,56792513,ACTIVE,SELLER_PAY
39427103,a_5343,56732443,ACTIVE,SELLER_SHIPPING
39427123,a_5343,56732443,ACTIVE,SELLER_DEFAULT
39210173,a_5353,56606673,ACTIVE,SELLER_BILLING
39427153,a_5353,56732463,ACTIVE,SELLER_SHIPPING
39427183,a_5353,56732463,ACTIVE,SELLER_DEFAULT
39384553,a_536,56718133,ACTIVE,SELLER_SHIPPING
39384593,a_536,56718133,ACTIVE,SELLER_DEFAULT
39210183,a_5363,56606683,ACTIVE,SELLER_BILLING
39427223,a_5363,56732483,ACTIVE,SELLER_SHIPPING
39427243,a_5363,56732483,ACTIVE,SELLER_DEFAULT
39210193,a_5373,56606693,ACTIVE,SELLER_BILLING
39427283,a_5373,56732503,ACTIVE,SELLER_SHIPPING
39427303,a_5373,56732503,ACTIVE,SELLER_DEFAULT
122939901,a_5373,83839991,ACTIVE,SELLER_PAY
39384643,a_538,56718163,ACTIVE,SELLER_SHIPPING
39384693,a_538,56718163,ACTIVE,SELLER_DEFAULT
39533033,a_538,56778153,ACTIVE,SELLER_BILLING
39547383,a_538,56792523,ACTIVE,SELLER_PAY
39427343,a_5383,56732523,ACTIVE,SELLER_SHIPPING
39427363,a_5383,56732523,ACTIVE,SELLER_DEFAULT
39427403,a_5393,56732543,ACTIVE,SELLER_SHIPPING
39427423,a_5393,56732543,ACTIVE,SELLER_DEFAULT
132421212,a_5393,90092932,ACTIVE,SELLER_PAY
39354193,a_54,56706213,ACTIVE,SELLER_SHIPPING
39354223,a_54,56706213,ACTIVE,SELLER_DEFAULT
39270301,a_540,56667581,ACTIVE,SELLER_BILLING
39283101,a_540,56680851,ACTIVE,SELLER_PAY
39384733,a_540,56718193,ACTIVE,SELLER_SHIPPING
94800283,a_540,62959703,ACTIVE,SELLER_DEFAULT
39271771,a_5403,56669051,ACTIVE,SELLER_BILLING
39427463,a_5403,56732563,ACTIVE,SELLER_SHIPPING
39427483,a_5403,56732563,ACTIVE,SELLER_DEFAULT
39427523,a_5413,56732583,ACTIVE,SELLER_SHIPPING
39427543,a_5413,56732583,ACTIVE,SELLER_DEFAULT
39207913,a_542,56604413,ACTIVE,SELLER_BILLING
39241023,a_542,56637593,ACTIVE,SELLER_PAY
39384833,a_542,56718233,ACTIVE,SELLER_SHIPPING
39384893,a_542,56718233,ACTIVE,SELLER_DEFAULT
39427583,a_5423,56732603,ACTIVE,SELLER_SHIPPING
39427603,a_5423,56732603,ACTIVE,SELLER_DEFAULT
39534613,a_5423,56779733,ACTIVE,SELLER_BILLING
39427643,a_5433,56732623,ACTIVE,SELLER_SHIPPING
39427673,a_5433,56732623,ACTIVE,SELLER_DEFAULT
109106192,a_5433,74978072,ACTIVE,SELLER_PAY
39270311,a_544,56667591,ACTIVE,SELLER_BILLING
39283111,a_544,56680861,ACTIVE,SELLER_PAY
39384933,a_544,56718263,ACTIVE,SELLER_SHIPPING
183173912,a_544,123902902,ACTIVE,SELLER_DEFAULT
39427703,a_5443,56732643,ACTIVE,SELLER_SHIPPING
39427733,a_5443,56732643,ACTIVE,SELLER_DEFAULT
39427763,a_5453,56732663,ACTIVE,SELLER_SHIPPING
39427793,a_5453,56732663,ACTIVE,SELLER_DEFAULT
39270321,a_546,56667601,ACTIVE,SELLER_BILLING
39283121,a_546,56680871,ACTIVE,SELLER_PAY
39385053,a_546,56718303,ACTIVE,SELLER_SHIPPING
169075632,a_546,113890222,ACTIVE,SELLER_DEFAULT
39210213,a_5463,56606713,ACTIVE,SELLER_BILLING
39427823,a_5463,56732683,ACTIVE,SELLER_SHIPPING
39427853,a_5463,56732683,ACTIVE,SELLER_DEFAULT
99565553,a_5463,68165043,ACTIVE,SELLER_PAY
39427883,a_5473,56732703,ACTIVE,SELLER_SHIPPING
39427913,a_5473,56732703,ACTIVE,SELLER_DEFAULT
39385143,a_548,56718333,ACTIVE,SELLER_SHIPPING
39385183,a_548,56718333,ACTIVE,SELLER_DEFAULT
39533043,a_548,56778163,ACTIVE,SELLER_BILLING
39547393,a_548,56792533,ACTIVE,SELLER_PAY
39271781,a_5483,56669061,ACTIVE,SELLER_BILLING
39427943,a_5483,56732723,ACTIVE,SELLER_SHIPPING
39427973,a_5483,56732723,ACTIVE,SELLER_DEFAULT
39428003,a_5493,56732743,ACTIVE,SELLER_SHIPPING
39428033,a_5493,56732743,ACTIVE,SELLER_DEFAULT
39354283,a_55,56706243,ACTIVE,SELLER_SHIPPING
39354323,a_55,56706243,ACTIVE,SELLER_DEFAULT
39546183,a_55,56791323,ACTIVE,SELLER_PAY
39385233,a_550,56718363,ACTIVE,SELLER_SHIPPING
39385283,a_550,56718363,ACTIVE,SELLER_DEFAULT
39533053,a_550,56778173,ACTIVE,SELLER_BILLING
39547403,a_550,56792543,ACTIVE,SELLER_PAY
39210233,a_5503,56606733,ACTIVE,SELLER_BILLING
39428063,a_5503,56732763,ACTIVE,SELLER_SHIPPING
39428083,a_5503,56732763,ACTIVE,SELLER_DEFAULT
39428123,a_5513,56732783,ACTIVE,SELLER_SHIPPING
39428153,a_5513,56732783,ACTIVE,SELLER_DEFAULT
39385333,a_552,56718393,ACTIVE,SELLER_SHIPPING
39385383,a_552,56718393,ACTIVE,SELLER_DEFAULT
39533063,a_552,56778183,ACTIVE,SELLER_BILLING
39547413,a_552,56792553,ACTIVE,SELLER_PAY
39428183,a_5523,56732803,ACTIVE,SELLER_SHIPPING
39428213,a_5523,56732803,ACTIVE,SELLER_DEFAULT
39428243,a_5533,56732823,ACTIVE,SELLER_SHIPPING
39428273,a_5533,56732823,ACTIVE,SELLER_DEFAULT
39270331,a_554,56667611,ACTIVE,SELLER_BILLING
39283131,a_554,56680881,ACTIVE,SELLER_PAY
39385423,a_554,56718433,ACTIVE,SELLER_SHIPPING
39385473,a_554,56718433,ACTIVE,SELLER_DEFAULT
39210243,a_5543,56606743,ACTIVE,SELLER_BILLING
39428303,a_5543,56732843,ACTIVE,SELLER_SHIPPING
39428323,a_5543,56732843,ACTIVE,SELLER_DEFAULT
39428363,a_5553,56732863,ACTIVE,SELLER_SHIPPING
39428393,a_5553,56732863,ACTIVE,SELLER_DEFAULT
39385503,a_556,56718463,ACTIVE,SELLER_SHIPPING
39385563,a_556,56718463,ACTIVE,SELLER_DEFAULT
39210253,a_5563,56606753,ACTIVE,SELLER_BILLING
39428423,a_5563,56732883,ACTIVE,SELLER_SHIPPING
39428453,a_5563,56732883,ACTIVE,SELLER_DEFAULT
39210263,a_5573,56606763,ACTIVE,SELLER_BILLING
39428483,a_5573,56732903,ACTIVE,SELLER_SHIPPING
39428513,a_5573,56732903,ACTIVE,SELLER_DEFAULT
39385593,a_558,56718493,ACTIVE,SELLER_SHIPPING
39385653,a_558,56718493,ACTIVE,SELLER_DEFAULT
39533073,a_558,56778193,ACTIVE,SELLER_BILLING
39547423,a_558,56792563,ACTIVE,SELLER_PAY
39428543,a_5583,56732923,ACTIVE,SELLER_SHIPPING
39428563,a_5583,56732923,ACTIVE,SELLER_DEFAULT
39428603,a_5593,56732943,ACTIVE,SELLER_SHIPPING
39428623,a_5593,56732943,ACTIVE,SELLER_DEFAULT
39206823,a_56,56603323,ACTIVE,SELLER_BILLING
39239973,a_56,56636543,ACTIVE,SELLER_PAY
39354373,a_56,56706273,ACTIVE,SELLER_SHIPPING
39354433,a_56,56706273,ACTIVE,SELLER_DEFAULT
39270341,a_560,56667621,ACTIVE,SELLER_BILLING
39283141,a_560,56680891,ACTIVE,SELLER_PAY
39385703,a_560,56718523,ACTIVE,SELLER_SHIPPING
39385743,a_560,56718523,ACTIVE,SELLER_DEFAULT
39284451,a_5603,56682201,ACTIVE,SELLER_PAY
39428663,a_5603,56732963,ACTIVE,SELLER_SHIPPING
39428683,a_5603,56732963,ACTIVE,SELLER_DEFAULT
39271791,a_5613,56669071,ACTIVE,SELLER_BILLING
39428723,a_5613,56732983,ACTIVE,SELLER_SHIPPING
39428743,a_5613,56732983,ACTIVE,SELLER_DEFAULT
39385793,a_562,56718553,ACTIVE,SELLER_SHIPPING
39385833,a_562,56718553,ACTIVE,SELLER_DEFAULT
39533083,a_562,56778203,ACTIVE,SELLER_BILLING
39547433,a_562,56792573,ACTIVE,SELLER_PAY
39555543,a_5621,56832133,ACTIVE,SELLER_SHIPPING
39555563,a_5621,56832133,ACTIVE,SELLER_DEFAULT
39210283,a_5631,56606783,ACTIVE,SELLER_BILLING
39242963,a_5631,56639543,ACTIVE,SELLER_PAY
39428783,a_5631,56733003,ACTIVE,SELLER_SHIPPING
174319952,a_5631,117488972,ACTIVE,SELLER_DEFAULT
39385893,a_564,56718583,ACTIVE,SELLER_SHIPPING
39385933,a_564,56718583,ACTIVE,SELLER_DEFAULT
39533093,a_564,56778213,ACTIVE,SELLER_BILLING
39547443,a_564,56792583,ACTIVE,SELLER_PAY
39271801,a_5641,56669081,ACTIVE,SELLER_BILLING
39284461,a_5641,56682211,ACTIVE,SELLER_PAY
39428843,a_5641,56733023,ACTIVE,SELLER_SHIPPING
174909672,a_5641,117897672,ACTIVE,SELLER_DEFAULT
39210303,a_5651,56606803,ACTIVE,SELLER_BILLING
39242983,a_5651,56639563,ACTIVE,SELLER_PAY
39428903,a_5651,56733043,ACTIVE,SELLER_SHIPPING
39428923,a_5651,56733043,ACTIVE,SELLER_DEFAULT
39385983,a_566,56718613,ACTIVE,SELLER_SHIPPING
39386023,a_566,56718613,ACTIVE,SELLER_DEFAULT
39533103,a_566,56778223,ACTIVE,SELLER_BILLING
39547453,a_566,56792593,ACTIVE,SELLER_PAY
39428963,a_5661,56733063,ACTIVE,SELLER_SHIPPING
39428993,a_5661,56733063,ACTIVE,SELLER_DEFAULT
39429023,a_5671,56733083,ACTIVE,SELLER_SHIPPING
39429053,a_5671,56733083,ACTIVE,SELLER_DEFAULT
39554763,a_568,56831873,ACTIVE,SELLER_SHIPPING
39554783,a_568,56831873,ACTIVE,SELLER_DEFAULT
39429083,a_5681,56733103,ACTIVE,SELLER_SHIPPING
39429113,a_5681,56733103,ACTIVE,SELLER_DEFAULT
39210313,a_5683,56606813,ACTIVE,SELLER_BILLING
39242993,a_5683,56639573,ACTIVE,SELLER_PAY
39429143,a_5683,56733123,ACTIVE,SELLER_SHIPPING
39429173,a_5683,56733123,ACTIVE,SELLER_DEFAULT
39429203,a_5693,56733143,ACTIVE,SELLER_SHIPPING
39429233,a_5693,56733143,ACTIVE,SELLER_DEFAULT
39548863,a_5693,56794003,ACTIVE,SELLER_PAY
39354473,a_57,56706303,ACTIVE,SELLER_SHIPPING
39354543,a_57,56706303,ACTIVE,SELLER_DEFAULT
39386073,a_570,56718643,ACTIVE,SELLER_SHIPPING
39386133,a_570,56718643,ACTIVE,SELLER_DEFAULT
39533113,a_570,56778233,ACTIVE,SELLER_BILLING
39547463,a_570,56792603,ACTIVE,SELLER_PAY
39429263,a_5703,56733163,ACTIVE,SELLER_SHIPPING
39429293,a_5703,56733163,ACTIVE,SELLER_DEFAULT
39243003,a_5713,56639583,ACTIVE,SELLER_PAY
39429323,a_5713,56733183,ACTIVE,SELLER_SHIPPING
39429363,a_5713,56733183,ACTIVE,SELLER_DEFAULT
39386193,a_572,56718683,ACTIVE,SELLER_SHIPPING
39386233,a_572,56718683,ACTIVE,SELLER_DEFAULT
39533123,a_572,56778243,ACTIVE,SELLER_BILLING
39547473,a_572,56792613,ACTIVE,SELLER_PAY
39284471,a_5723,56682221,ACTIVE,SELLER_PAY
39429383,a_5723,56733203,ACTIVE,SELLER_SHIPPING
39429433,a_5723,56733203,ACTIVE,SELLER_DEFAULT
39429453,a_5733,56733233,ACTIVE,SELLER_SHIPPING
177634362,a_5733,119733502,ACTIVE,SELLER_DEFAULT
39386283,a_574,56718713,ACTIVE,SELLER_SHIPPING
39386323,a_574,56718713,ACTIVE,SELLER_DEFAULT
39533133,a_574,56778253,ACTIVE,SELLER_BILLING
39547483,a_574,56792623,ACTIVE,SELLER_PAY
39429513,a_5743,56733253,ACTIVE,SELLER_SHIPPING
39429553,a_5743,56733253,ACTIVE,SELLER_DEFAULT
39429573,a_5753,56733273,ACTIVE,SELLER_SHIPPING
39429613,a_5753,56733273,ACTIVE,SELLER_DEFAULT
39270351,a_576,56667631,ACTIVE,SELLER_BILLING
39283151,a_576,56680901,ACTIVE,SELLER_PAY
39386383,a_576,56718743,ACTIVE,SELLER_SHIPPING
39386423,a_576,56718743,ACTIVE,SELLER_DEFAULT
39284481,a_5763,56682231,ACTIVE,SELLER_PAY
39429633,a_5763,56733293,ACTIVE,SELLER_SHIPPING
39429673,a_5763,56733293,ACTIVE,SELLER_DEFAULT
39429703,a_5773,56733313,ACTIVE,SELLER_SHIPPING
39429733,a_5773,56733313,ACTIVE,SELLER_DEFAULT
39429773,a_5783,56733333,ACTIVE,SELLER_SHIPPING
39429793,a_5783,56733333,ACTIVE,SELLER_DEFAULT
39284491,a_5793,56682241,ACTIVE,SELLER_PAY
39429833,a_5793,56733353,ACTIVE,SELLER_SHIPPING
39429853,a_5793,56733353,ACTIVE,SELLER_DEFAULT
39354583,a_58,56706353,ACTIVE,SELLER_SHIPPING
39354633,a_58,56706353,ACTIVE,SELLER_DEFAULT
39532043,a_58,56777163,ACTIVE,SELLER_BILLING
39546193,a_58,56791333,ACTIVE,SELLER_PAY
39284501,a_5803,56682251,ACTIVE,SELLER_PAY
39429893,a_5803,56733373,ACTIVE,SELLER_SHIPPING
39429913,a_5803,56733373,ACTIVE,SELLER_DEFAULT
39555573,a_5813,56832143,ACTIVE,SELLER_SHIPPING
39555593,a_5813,56832143,ACTIVE,SELLER_DEFAULT
39386473,a_582,56718773,ACTIVE,SELLER_SHIPPING
39386523,a_582,56718773,ACTIVE,SELLER_DEFAULT
39533143,a_582,56778263,ACTIVE,SELLER_BILLING
39547493,a_582,56792633,ACTIVE,SELLER_PAY
39210323,a_5823,56606823,ACTIVE,SELLER_BILLING
39243053,a_5823,56639633,ACTIVE,SELLER_PAY
39429953,a_5823,56733393,ACTIVE,SELLER_SHIPPING
39429973,a_5823,56733393,ACTIVE,SELLER_DEFAULT
39430013,a_5833,56733413,ACTIVE,SELLER_SHIPPING
39430033,a_5833,56733413,ACTIVE,SELLER_DEFAULT
39534623,a_5833,56779743,ACTIVE,SELLER_BILLING
39548873,a_5833,56794013,ACTIVE,SELLER_PAY
39243063,a_5843,56639643,ACTIVE,SELLER_PAY
39430073,a_5843,56733433,ACTIVE,SELLER_SHIPPING
39430093,a_5843,56733433,ACTIVE,SELLER_DEFAULT
39210333,a_5853,56606833,ACTIVE,SELLER_BILLING
39243073,a_5853,56639653,ACTIVE,SELLER_PAY
39430133,a_5853,56733453,ACTIVE,SELLER_SHIPPING
39430153,a_5853,56733453,ACTIVE,SELLER_DEFAULT
39210343,a_5863,56606843,ACTIVE,SELLER_BILLING
39243083,a_5863,56639663,ACTIVE,SELLER_PAY
39430193,a_5863,56733473,ACTIVE,SELLER_SHIPPING
39430213,a_5863,56733473,ACTIVE,SELLER_DEFAULT
39210353,a_5873,56606853,ACTIVE,SELLER_BILLING
39243093,a_5873,56639673,ACTIVE,SELLER_PAY
39430253,a_5873,56733493,ACTIVE,SELLER_SHIPPING
39430273,a_5873,56733493,ACTIVE,SELLER_DEFAULT
39284511,a_5883,56682261,ACTIVE,SELLER_PAY
39430313,a_5883,56733513,ACTIVE,SELLER_SHIPPING
39430333,a_5883,56733513,ACTIVE,SELLER_DEFAULT
39210363,a_5893,56606863,ACTIVE,SELLER_BILLING
39243113,a_5893,56639693,ACTIVE,SELLER_PAY
39430373,a_5893,56733533,ACTIVE,SELLER_SHIPPING
39430393,a_5893,56733533,ACTIVE,SELLER_DEFAULT
39269481,a_59,56666581,ACTIVE,SELLER_BILLING
39282231,a_59,56679981,ACTIVE,SELLER_PAY
39354683,a_59,56706383,ACTIVE,SELLER_SHIPPING
39354723,a_59,56706383,ACTIVE,SELLER_DEFAULT
39284521,a_5903,56682271,ACTIVE,SELLER_PAY
39430433,a_5903,56733553,ACTIVE,SELLER_SHIPPING
39430453,a_5903,56733553,ACTIVE,SELLER_DEFAULT
39210373,a_5913,56606873,ACTIVE,SELLER_BILLING
39430493,a_5913,56733573,ACTIVE,SELLER_SHIPPING
39430523,a_5913,56733573,ACTIVE,SELLER_DEFAULT
39386563,a_592,56718803,ACTIVE,SELLER_SHIPPING
39386623,a_592,56718803,ACTIVE,SELLER_DEFAULT
39533153,a_592,56778273,ACTIVE,SELLER_BILLING
39547503,a_592,56792643,ACTIVE,SELLER_PAY
39210383,a_5923,56606883,ACTIVE,SELLER_BILLING
39243133,a_5923,56639713,ACTIVE,SELLER_PAY
39430553,a_5923,56733593,ACTIVE,SELLER_SHIPPING
39430583,a_5923,56733593,ACTIVE,SELLER_DEFAULT
39430613,a_5933,56733613,ACTIVE,SELLER_SHIPPING
39430643,a_5933,56733613,ACTIVE,SELLER_DEFAULT
39430673,a_5943,56733633,ACTIVE,SELLER_SHIPPING
39430703,a_5943,56733633,ACTIVE,SELLER_DEFAULT
106362302,a_5943,73238952,ACTIVE,SELLER_PAY
39430733,a_5953,56733653,ACTIVE,SELLER_SHIPPING
39430763,a_5953,56733653,ACTIVE,SELLER_DEFAULT
39430793,a_5963,56733673,ACTIVE,SELLER_SHIPPING
39430823,a_5963,56733673,ACTIVE,SELLER_DEFAULT
93091313,a_5963,62241163,ACTIVE,SELLER_PAY
39210393,a_5973,56606893,ACTIVE,SELLER_BILLING
39243143,a_5973,56639723,ACTIVE,SELLER_PAY
39430853,a_5973,56733693,ACTIVE,SELLER_SHIPPING
39430873,a_5973,56733693,ACTIVE,SELLER_DEFAULT
39555603,a_5983,56832153,ACTIVE,SELLER_SHIPPING
39555623,a_5983,56832153,ACTIVE,SELLER_DEFAULT
39430913,a_5993,56733713,ACTIVE,SELLER_SHIPPING
39430943,a_5993,56733713,ACTIVE,SELLER_DEFAULT
39534633,a_5993,56779753,ACTIVE,SELLER_BILLING
39548883,a_5993,56794023,ACTIVE,SELLER_PAY
39350383,a_6,56704833,ACTIVE,SELLER_SHIPPING
39350443,a_6,56704833,ACTIVE,SELLER_DEFAULT
39269491,a_60,56666641,ACTIVE,SELLER_BILLING
39282241,a_60,56679991,ACTIVE,SELLER_PAY
39354773,a_60,56706413,ACTIVE,SELLER_SHIPPING
39354813,a_60,56706413,ACTIVE,SELLER_DEFAULT
39430973,a_6003,56733733,ACTIVE,SELLER_SHIPPING
39430993,a_6003,56733733,ACTIVE,SELLER_DEFAULT
39210403,a_6013,56606903,ACTIVE,SELLER_BILLING
