id,seller_pk,seller_status,seller_status_code,seller_rating,seller_date_registered,seller_date_contract_start,seller_distinguished
122,a_122,closed,closed.voluntary,NULL,1351113145,1351094400,NULL
123,a_123,closed,closed.voluntary,NULL,1351113577,1351094400,NULL
124,a_124,closed,closed.voluntary,B,1352144887,1352134800,NULL
125,a_125,closed,closed.voluntary,A,1352146079,1352134800,NULL
126,a_126,closed,closed.voluntary,B,1352154458,1352134800,NULL
127,a_127,closed,closed.voluntary,NULL,1352302912,1352307600,NULL
128,a_128,active,active.active,A,1353349102,1353344400,NULL
129,a_129,closed,closed.voluntary,NULL,1353433020,1353430800,NULL
130,a_130,active,active.active,C,1354121285,1354122000,NULL
131,a_131,closed,closed.voluntary,NULL,1354294059,1354294800,NULL
132,a_132,closed,closed.involuntary,NULL,1354294281,1354294800,NULL
133,a_133,closed,closed.voluntary,B,1354294562,1354294800,NULL
134,a_134,closed,closed.voluntary,NULL,1354294891,1354294800,NULL
135,a_135,closed,closed.voluntary,NULL,1355176701,1355158800,NULL
136,a_136,active,active.active,C,1355426219,1355418000,NULL
137,a_137,active,active.active,C_PLUS,1355427294,1355418000,NULL
138,a_138,closed,closed.voluntary,B,1356119680,1356109200,NULL
139,a_139,nopay,nopay.complimentary,A,1356536237,1356541200,DISTINGUISHED
140,a_140,active,active.active,A,1357752778,1357750800,DISTINGUISHED
141,a_141,active,active.active,C,1357763484,1357750800,NULL
142,a_142,closed,closed.voluntary,C,1357763697,1357750800,NULL
143,a_143,closed,closed.voluntary,A,1357763938,1357750800,DISTINGUISHED
144,a_144,closed,closed.voluntary,NULL,1357764167,1357750800,NULL
145,a_145,closed,closed.voluntary,B,1357764335,1357750800,NULL
146,a_146,active,active.active,C,1357855559,1357837200,NULL
147,a_147,closed,closed.involuntary,C,1358311075,1358269200,NULL
148,a_148,active,active.active,C,1358311312,1358269200,NULL
149,a_149,closed,closed.voluntary,B,1358311662,1358269200,NULL
150,a_150,closed,closed.voluntary,B,1358312043,1358269200,NULL
151,a_151,closed,closed.ar,C,1358312325,1358269200,NULL
152,a_152,closed,closed.voluntary,NULL,1358452371,1358442000,NULL
153,a_153,closed,closed.voluntary,B,1358787272,1358787600,NULL
154,a_154,closed,closed.voluntary,NULL,1358787406,1358787600,NULL
155,a_155,active,active.active,C,1358787551,1358787600,NULL
156,a_156,closed,closed.voluntary,A,1358787723,1358787600,NULL
157,a_157,active,active.active,C,1358787874,1358787600,NULL
158,a_158,closed,closed.voluntary,NULL,1358788792,1358787600,NULL
159,a_159,active,active.active,A,1358971410,1358960400,DISTINGUISHED
160,a_160,closed,closed.voluntary,B,1359428861,1359392400,NULL
161,a_161,active,active.active,B,1360350387,1360342800,NULL
162,a_162,closed,closed.voluntary,B,1360689456,1360688400,NULL
163,a_163,closed,closed.voluntary,B,1360859916,1360861200,NULL
164,a_164,active,active.active,B,1361292918,1361293200,NULL
165,a_165,closed,closed.voluntary,NULL,1361485726,1361466000,NULL
166,a_166,active,active.active,C,1361918080,1361898000,NULL
167,a_167,closed,closed.voluntary,B,1361918271,1361898000,NULL
168,a_168,active,active.active,B,1361918470,1361898000,NULL
169,a_169,closed,closed.voluntary,B,1361987771,1361984400,NULL
170,a_170,closed,closed.involuntary,A,1361988232,1361984400,NULL
171,a_171,active,active.active,C_PLUS,1362523259,1362502800,NULL
172,a_172,closed,closed.voluntary,B,1362781696,1362762000,NULL
173,a_173,closed,closed.ar,NULL,1362781920,1362762000,NULL
174,a_174,closed,closed.voluntary,B,1363297968,1363276800,NULL
175,a_175,closed,closed.voluntary,B,1363298213,1363276800,NULL
176,a_176,closed,closed.voluntary,A,1364401863,1364400000,DISTINGUISHED
177,a_177,active,active.active,B,1364571983,1364572800,NULL
178,a_178,closed,closed.voluntary,NULL,1364576085,1364572800,NULL
179,a_179,closed,closed.voluntary,NULL,1364591232,1364572800,NULL
180,a_180,active,active.active,B,1364914249,1364918400,NULL
181,a_181,active,active.active,B,1365129588,1365091200,NULL
182,a_182,closed,closed.voluntary,NULL,1365513166,1365523200,NULL
183,a_183,closed,closed.voluntary,B,1365515163,1365523200,NULL
184,a_184,nopay,nopay.complimentary,B,1365540554,1365523200,NULL
185,a_185,closed,closed.voluntary,B,1365541655,1365523200,NULL
186,a_186,active,active.active,B,1366126928,1366128000,NULL
187,a_187,closed,closed.voluntary,B,1366828423,1366819200,NULL
188,a_188,closed,closed.voluntary,B,1366829389,1366819200,NULL
189,a_189,active,active.active,C,1366987151,1366992000,NULL
190,a_190,closed,closed.voluntary,NULL,1367230261,1367251200,NULL
191,a_191,closed,closed.involuntary,NULL,1367417731,1367424000,NULL
192,a_192,closed,closed.voluntary,B,1367421340,1367337600,NULL
193,a_193,active,active.active,A,1367572584,1367596800,DISTINGUISHED
194,a_194,closed,closed.voluntary,NULL,1367583571,1367596800,NULL
195,a_195,closed,closed.voluntary,NULL,1367593524,1367596800,NULL
196,a_196,closed,closed.voluntary,NULL,1367694877,1367683200,NULL
197,a_197,active,active.active,B,1367856828,1367856000,NULL
198,a_198,closed,closed.voluntary,NULL,1367928847,1367942400,NULL
199,a_199,closed,closed.voluntary,NULL,1368028123,1367942400,NULL
200,a_200,closed,closed.voluntary,NULL,1368028556,1368028800,NULL
201,a_201,closed,closed.voluntary,NULL,1368208053,1368201600,NULL
202,a_202,closed,closed.voluntary,NULL,1368545457,1368547200,NULL
203,a_203,closed,closed.voluntary,NULL,1368716500,1368720000,NULL
204,a_204,closed,closed.voluntary,NULL,1368719168,1368720000,NULL
205,a_205,closed,closed.voluntary,C,1368719682,1368720000,NULL
206,a_206,closed,closed.involuntary,B,1368720173,1368676800,NULL
207,a_207,closed,closed.voluntary,A,1369133712,1369152000,NULL
208,a_208,closed,closed.voluntary,NULL,1369136464,1369152000,NULL
209,a_209,closed,closed.involuntary,NULL,1369224869,1369238400,NULL
210,a_210,active,active.active,B_PLUS,1369256970,1369238400,NULL
211,a_211,closed,closed.voluntary,A,1369836172,1369843200,NULL
212,a_212,closed,closed.involuntary,B,1369836705,1369843200,NULL
213,a_213,closed,closed.voluntary,B,1369939847,1369929600,NULL
214,a_214,closed,closed.voluntary,NULL,1370539579,1370534400,NULL
215,a_215,active,active.active,A,1370540305,1370534400,DISTINGUISHED
216,a_216,closed,closed.voluntary,NULL,1370540726,1370534400,NULL
217,a_217,closed,closed.voluntary,NULL,1370885869,1370880000,NULL
218,a_218,closed,closed.voluntary,NULL,1371144582,1371139200,NULL
219,a_219,closed,closed.voluntary,NULL,1371146248,1371139200,DISTINGUISHED
220,a_220,nopay,nopay.complimentary,A,1371147498,1371139200,DISTINGUISHED
221,a_221,closed,closed.voluntary,NULL,1371465840,1371484800,NULL
222,a_222,closed,closed.voluntary,NULL,1371466260,1371484800,NULL
223,a_223,closed,closed.voluntary,NULL,1371496357,1371484800,NULL
224,a_224,closed,closed.voluntary,NULL,1371582174,1371571200,NULL
225,a_225,closed,closed.voluntary,C,1371821450,1371830400,NULL
227,a_227,active,active.active,C,1372429004,1372435200,NULL
229,a_229,closed,closed.voluntary,NULL,1372686440,1372435200,NULL
231,a_231,closed,closed.involuntary,C,1372778851,1372694400,NULL
233,a_233,internal,internal.qa,NULL,1373291697,1373299200,NULL
235,a_235,closed,closed.involuntary,NULL,1373319571,1373299200,NULL
237,a_237,active,active.active,B,1373478219,1373385600,NULL
239,a_239,closed,closed.voluntary,NULL,1373556844,1373558400,NULL
241,a_241,active,active.active,C,1374164848,1374076800,NULL
243,a_243,closed,closed.involuntary,NULL,1374165599,1374163200,NULL
245,a_245,closed,closed.adminerror,NULL,1374594481,1374595200,NULL
247,a_247,closed,closed.involuntary,C,1374602303,1374595200,NULL
249,a_249,closed,closed.involuntary,A,1374775002,1374595200,NULL
251,a_251,active,active.active,C,1375131149,1374768000,NULL
253,a_253,closed,closed.voluntary,NULL,1375210807,1374595200,NULL
255,a_255,closed,closed.voluntary,B,1375372034,1375200000,NULL
257,a_257,active,active.active,C_PLUS,1375728919,1375372800,DISTINGUISHED
259,a_259,closed,closed.voluntary,NULL,1375800566,1373558400,NULL
261,a_261,closed,closed.voluntary,NULL,1375896623,1375372800,NULL
263,a_263,active,active.active,B_PLUS,1375900709,1375459200,NULL
265,a_265,closed,closed.involuntary,NULL,1375902386,1375286400,NULL
267,a_267,closed,closed.ar,NULL,1376474066,1376496000,NULL
269,a_269,closed,closed.voluntary,NULL,1377111106,1376582400,NULL
271,a_271,active,active.active,C,1377189728,1376582400,NULL
273,a_273,active,active.active,B,1377203553,1377187200,NULL
275,a_275,closed,closed.voluntary,B,1377697634,1376928000,NULL
277,a_277,active,active.active,B,1378233400,1377100800,NULL
279,a_279,closed,closed.voluntary,NULL,1378321400,1378224000,NULL
281,a_281,closed,closed.voluntary,NULL,1379083038,1379088000,NULL
283,a_283,closed,closed.voluntary,NULL,1380049003,1379692800,NULL
284,a_284,active,active.active,C,1380214204,1379692800,NULL
286,a_286,active,active.active,B_PLUS,1380214897,1380038400,NULL
288,a_288,closed,closed.voluntary,NULL,1380215495,1379520000,NULL
290,a_290,closed,closed.voluntary,NULL,1380217520,1378483200,NULL
291,a_291,active,active.active,A,1380658614,1380384000,DISTINGUISHED
293,a_293,closed,closed.voluntary,NULL,1380707230,1380729600,NULL
294,a_294,closed,closed.involuntary,NULL,1381172647,1380729600,NULL
296,a_296,closed,closed.voluntary,C,1381409341,1381420800,NULL
298,a_298,closed,closed.voluntary,NULL,1381413410,1380902400,NULL
300,a_300,active,active.active,A,1381481196,1381507200,DISTINGUISHED
302,a_302,active,active.active,A,1381481424,1388595600,DISTINGUISHED
304,a_304,closed,closed.involuntary,NULL,1381481796,1388595600,NULL
306,a_306,closed,closed.voluntary,NULL,1381482056,1388595600,NULL
308,a_308,closed,closed.voluntary,B,1381847449,1381334400,NULL
310,a_310,closed,closed.voluntary,B,1381850299,1381507200,NULL
312,a_312,closed,closed.involuntary,B,1382534875,1382544000,NULL
314,a_314,closed,closed.voluntary,NULL,1382538080,1382544000,NULL
316,a_316,closed,closed.voluntary,NULL,1382538192,1382544000,NULL
318,a_318,closed,closed.voluntary,NULL,1382607089,1382630400,NULL
320,a_320,closed,closed.voluntary,B,1382711657,1382716800,NULL
322,a_322,active,active.active,B,1383213285,1383235200,NULL
324,a_324,closed,closed.voluntary,B,1383235667,1383321600,NULL
326,a_326,active,active.active,B,1383678732,1383062400,NULL
328,a_328,active,active.active,B,1383730382,1383757200,NULL
330,a_330,active,active.active,A,1384294283,1383757200,NULL
332,a_332,closed,closed.voluntary,NULL,1384533815,1384362000,NULL
334,a_334,closed,closed.voluntary,NULL,1385066369,1384880400,NULL
336,a_336,closed,closed.voluntary,NULL,1385067073,1384880400,NULL
338,a_338,closed,closed.voluntary,NULL,1385390832,1385398800,NULL
340,a_340,closed,closed.involuntary,C,1385466316,1385485200,NULL
342,a_342,closed,closed.involuntary,NULL,1385653394,1385658000,NULL
344,a_344,active,active.active,C,1386007467,1385398800,NULL
346,a_346,closed,closed.voluntary,A,1386151968,1385658000,NULL
348,a_348,closed,closed.voluntary,NULL,1386332984,1386349200,NULL
350,a_350,closed,closed.voluntary,NULL,1387486512,1387472400,NULL
352,a_352,active,active.active,B,1388157379,1388163600,NULL
354,a_354,active,active.active,B,1389131531,1389114000,NULL
356,a_356,closed,closed.voluntary,B,1389194974,1387213200,NULL
358,a_358,closed,closed.voluntary,NULL,1390575379,1390410000,NULL
360,a_360,closed,closed.voluntary,NULL,1390935804,1390410000,NULL
362,a_362,active,active.active,B,1391544821,1391533200,NULL
364,a_364,closed,closed.voluntary,NULL,1392198582,1392224400,NULL
366,a_366,closed,closed.involuntary,B,1392308804,1391274000,NULL
368,a_368,closed,closed.voluntary,C,1392748141,1392094800,NULL
370,a_370,closed,closed.voluntary,NULL,1392748877,1392181200,NULL
372,a_372,active,active.active,A,1392750630,1391662800,DISTINGUISHED
374,a_374,active,active.active,B,1393262785,1392786000,NULL
376,a_376,closed,closed.voluntary,NULL,1393279478,1392699600,NULL
378,a_378,closed,closed.involuntary,NULL,1393348734,1393286400,NULL
380,a_380,active,active.active,C_PLUS,1393429503,1392354000,NULL
382,a_382,active,active.active,C,1393880431,1393218000,NULL
384,a_384,closed,closed.involuntary,NULL,1393960362,1392786000,NULL
386,a_386,closed,closed.voluntary,NULL,1394217586,1393995600,NULL
388,a_388,active,active.active,B,1394640482,1393563600,NULL
390,a_390,closed,closed.voluntary,C,1395410085,1395201600,NULL
392,a_392,closed,closed.voluntary,NULL,1395758374,1395702000,NULL
394,a_394,closed,closed.voluntary,NULL,1395774988,1395201600,NULL
396,a_396,closed,closed.voluntary,A,1395945859,1395115200,DISTINGUISHED
398,a_398,closed,closed.voluntary,B,1396272122,1396220400,NULL
400,a_400,closed,closed.voluntary,NULL,1396272797,1396220400,NULL
402,a_402,closed,closed.voluntary,A,1396455660,1395979200,DISTINGUISHED
404,a_404,closed,closed.voluntary,NULL,1396456365,1395892800,NULL
406,a_406,closed,closed.voluntary,NULL,1396886127,1396821600,NULL
408,a_408,internal,internal.qa,NULL,1396985010,1396929600,NULL
410,a_410,closed,closed.voluntary,B,1397140485,1397084400,NULL
412,a_412,closed,closed.voluntary,A,1397746420,1396929600,DISTINGUISHED
414,a_414,closed,closed.voluntary,C,1398088488,1394510400,NULL
416,a_416,closed,closed.involuntary,NULL,1398703336,1395892800,NULL
418,a_418,closed,closed.voluntary,B,1398703948,1396670400,NULL
420,a_420,closed,closed.voluntary,NULL,1398780720,1398726000,NULL
422,a_422,internal,internal.qa,NULL,1399471815,1399435200,NULL
424,a_424,closed,closed.involuntary,C,1399914936,1399608000,NULL
426,a_426,active,active.active,C,1399915453,1399176000,NULL
428,a_428,closed,closed.voluntary,NULL,1399915996,1399608000,NULL
430,a_430,internal,internal.qa,NULL,1400072622,1399953600,NULL
432,a_432,nopay,nopay.complimentary,A,1400078938,1399953600,DISTINGUISHED
434,a_434,active,active.active,B,1400089358,1400040000,NULL
436,a_436,nopay,nopay.complimentary,C,1400238494,1400194800,NULL
438,a_438,closed,closed.involuntary,NULL,1400508233,1400126400,NULL
440,a_440,closed,closed.ar,A,1401299934,1399435200,NULL
442,a_442,active,active.active,C,1401806970,1400731200,NULL
444,a_444,closed,closed.ar,NULL,1401814033,1401404400,NULL
446,a_446,closed,closed.voluntary,NULL,1402304044,1402268400,NULL
448,a_448,closed,closed.voluntary,C,1402508601,1401422400,NULL
450,a_450,closed,closed.voluntary,NULL,1402522217,1402372800,NULL
452,a_452,closed,closed.voluntary,NULL,1402646436,1402614000,NULL
454,a_454,closed,closed.voluntary,NULL,1402914613,1402873200,NULL
456,a_456,closed,closed.voluntary,NULL,1403109527,1403046000,NULL
458,a_458,internal,internal.qa,NULL,1403553682,1403496000,NULL
460,a_460,closed,closed.voluntary,C,1404242163,1403668800,NULL
462,a_462,internal,internal.qa,NULL,1404841388,1404792000,NULL
464,a_464,internal,internal.qa,NULL,1404845166,1404792000,NULL
466,a_466,active,active.active,C,1404927797,1404705600,NULL
468,a_468,internal,internal.qa,NULL,1404937704,1405310400,NULL
470,a_470,active,active.active,A,1406026261,1405983600,DISTINGUISHED
472,a_472,active,active.active,C,1406214766,1406001600,NULL
474,a_474,internal,internal.qa,NULL,1406223372,1406174400,NULL
476,a_476,active,active.active,B,1406744816,1406606400,NULL
478,a_478,active,active.active,B,1406755625,1406606400,NULL
480,a_480,internal,internal.qa,NULL,1406822128,1406779200,NULL
482,a_482,internal,internal.qa,NULL,1406840033,1406779200,NULL
484,a_484,nopay,nopay.complimentary,A,1407261795,1403668800,DISTINGUISHED
486,a_486,active,active.active,B,1407262896,1406779200,NULL
488,a_488,closed,closed.ar,NULL,1407435166,1407211200,NULL
490,a_490,active,active.active,C,1407791510,1407384000,NULL
492,a_492,active,active.active,B_PLUS,1408123602,1407988800,NULL
494,a_494,internal,internal.other,NULL,1408373416,1408334400,NULL
496,a_496,closed,closed.voluntary,NULL,1408395402,1408334400,NULL
498,a_498,active,active.active,C,1408396649,1407988800,NULL
500,a_500,internal,internal.qa,NULL,1408652960,1408593600,NULL
502,a_502,closed,closed.voluntary,B,1409173244,1409112000,NULL
504,a_504,active,active.active,C,1409240760,1409198400,NULL
506,a_506,closed,closed.ar,B,1409325050,1408248000,NULL
508,a_508,active,active.active,A,1409325842,1408939200,NULL
510,a_510,closed,closed.voluntary,NULL,1409690184,1409284800,NULL
512,a_512,active,active.active,C_PLUS,1409859379,1409803200,NULL
514,a_514,closed,closed.voluntary,C,1410205147,1409889600,NULL
516,a_516,active,active.active,C,1410207503,1409803200,NULL
518,a_518,active,active.active,C,1410275749,1409630400,NULL
520,a_520,closed,closed.voluntary,B,1410289571,1408507200,NULL
522,a_522,closed,closed.voluntary,NULL,1410361853,1400731200,NULL
524,a_524,active,active.active,C,1410426244,1410390000,NULL
526,a_526,closed,closed.voluntary,C,1410532510,1410321600,NULL
528,a_528,internal,internal.qa,NULL,1410893173,1410840000,NULL
530,a_530,internal,internal.qa,NULL,1410894879,1410840000,NULL
532,a_532,internal,internal.qa,NULL,1410898087,1410840000,NULL
534,a_534,closed,closed.voluntary,NULL,1410898205,1409889600,NULL
536,a_536,internal,internal.qa,NULL,1410900827,1410840000,NULL
538,a_538,closed,closed.voluntary,NULL,1411583014,1410926400,NULL
540,a_540,pending,pending.accounts_receivable,C,1411760220,1411531200,NULL
542,a_542,active,active.active,C,1412341434,1412222400,NULL
544,a_544,active,active.active,C,1412341849,1412136000,NULL
546,a_546,active,active.active,B,1412342509,1412049600,NULL
548,a_548,closed,closed.voluntary,B,1412784675,1411704000,NULL
550,a_550,closed,closed.involuntary,NULL,1412882456,1412654400,NULL
552,a_552,closed,closed.voluntary,B,1412885534,1412049600,NULL
554,a_554,active,active.active,B_PLUS,1412886939,1412827200,NULL
556,a_556,internal,internal.qa,NULL,1413482869,1413432000,NULL
558,a_558,closed,closed.voluntary,NULL,1413568948,1413259200,NULL
560,a_560,closed,closed.involuntary,C,1413828225,1413777600,NULL
562,a_562,nopay,nopay.complimentary,B,1414078568,1413950400,NULL
564,a_564,closed,closed.adminerror,B,1414093774,1414036800,NULL
566,a_566,closed,closed.involuntary,NULL,1414094336,1413604800,NULL
568,a_568,closed,closed.voluntary,NULL,1414517326,NULL,NULL
570,a_570,closed,closed.involuntary,C,1414703867,1414641600,NULL
572,a_572,closed,closed.voluntary,A,1414704865,1414382400,NULL
574,a_574,closed,closed.voluntary,NULL,1414705357,1414382400,NULL
576,a_576,closed,closed.ar,B,1414774176,1414382400,NULL
582,a_582,closed,closed.involuntary,NULL,1415983938,1415077200,NULL
592,a_592,closed,closed.involuntary,NULL,1416003612,1415941200,NULL
602,a_602,internal,internal.qa,NULL,1416599127,1416546000,NULL
612,a_612,closed,closed.voluntary,A,1417623567,1416891600,DISTINGUISHED
622,a_622,internal,internal.qa,NULL,1417715173,1417669200,NULL
632,a_632,internal,internal.qa,NULL,1417730114,1417842000,NULL
642,a_642,closed,closed.voluntary,NULL,1418137313,1417842000,NULL
652,a_652,active,active.active,C,1418222905,1418014800,NULL
662,a_662,closed,closed.voluntary,C,1418661508,1418360400,NULL
672,a_672,closed,closed.voluntary,B,1418835519,1421730000,NULL
682,a_682,closed,closed.voluntary,NULL,1418846268,1418533200,NULL
692,a_692,active,active.active,B,1418920243,1418792400,NULL
702,a_702,closed,closed.ar,NULL,1419265736,1418965200,NULL
712,a_712,active,active.active,C,1419288898,1419224400,NULL
722,a_722,closed,closed.voluntary,NULL,1419954001,1419915600,NULL
732,a_732,closed,closed.voluntary,NULL,1420469722,1420416000,NULL
742,a_742,closed,closed.voluntary,C,1420472209,1419829200,NULL
